"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik[76]",-7.805964517,-7.8003811,0.0779908235584347,0.0780332410199996,-7.94169962,-7.68738128,1.00185406715815,2535.60350785038,3473.4519383217
"log_lik[77]",-7.7948175181,-7.78818885,0.0634097059366486,0.0606997937700001,-7.911532835,-7.705055835,1.00208458825747,2324.58592327598,2758.45407823373
"log_lik[78]",-8.11451387485,-8.10056905,0.16170979816126,0.158315067329999,-8.405614925,-7.876137535,1.00059925860282,2942.81690454826,3526.53041722949
"log_lik[79]",-7.6158730538,-7.6089517,0.0752816498841204,0.0723895758600011,-7.751230965,-7.50463949,1.00130897086484,3136.74449783135,3905.36307864678
"log_lik[80]",-7.63977313716667,-7.63572535,0.0894895652273164,0.0905241460200002,-7.794926515,-7.501981345,1.00106421168259,4677.63367489582,4679.91135329948
"log_lik[81]",-7.65530568825,-7.6527835,0.0499802183921775,0.0497040167400003,-7.741500685,-7.57829619,1.00074664445257,5584.03926025544,4956.42195225669
"log_lik[82]",-7.30523000323333,-7.3011576,0.0400304106493869,0.0378533725499998,-7.376983735,-7.24561217,1.00033883346942,4765.35886455551,4256.60613322901
"log_lik[83]",-7.2240028451,-7.21663765,0.0578481884367865,0.0558325662300003,-7.32881488,-7.14187502,1.00034377986967,3572.87792638302,4072.52360157979
"log_lik[84]",-7.45508928076667,-7.44887545,0.069866789960146,0.0690203673599996,-7.577334065,-7.35294557,1.00002648191469,3450.92417092374,4285.7966907909
"log_lik[85]",-7.494356514,-7.4872348,0.0544213411107837,0.0499251465300002,-7.59356455,-7.41872466,1.00016395627041,4558.49785260864,4508.4446687231
"log_lik[86]",-8.04480142256667,-8.03486085,0.18307787911046,0.178913718689999,-8.36099429,-7.75712417,0.999696335965609,3939.10866136458,4315.97677199281
"log_lik[87]",-8.16622211773333,-8.15951695,0.188332765869376,0.18815498688,-8.497463115,-7.86601269,1.00013611160678,3783.67506543036,4545.74574618598
"log_lik[88]",-7.81799231471667,-7.8106095,0.120673205559377,0.12243933492,-8.032280215,-7.629903145,1.0001566157269,4020.26239846175,4608.07051718574
"log_lik[89]",-8.48027662396667,-8.4740885,0.18941625050416,0.187794270299999,-8.80642957,-8.179196045,1.00110922006922,3462.65949631644,4198.17677113999
"log_lik[90]",-7.14757875556667,-7.13763285,0.0718808594637724,0.0682499342700006,-7.281002355,-7.049687115,1.00035130002052,3557.10948022858,4155.17592071816
"log_lik[91]",-7.33216919083333,-7.33122095,0.0310003862584672,0.0293700836100002,-7.383680155,-7.283576695,1.00175210990823,5118.76919812527,4218.49367482052
"log_lik[92]",-7.39289997036667,-7.3877925,0.0485841619982216,0.0462044135700005,-7.47849582,-7.322055185,0.999995165262252,4654.05119808508,4178.67340659465
"log_lik[93]",-7.70949059336667,-7.70771225,0.0314553650148209,0.0288832718999999,-7.764564905,-7.65972842,1.00172921554714,5774.18128968987,4347.38922092992
"log_lik[94]",-7.961661454,-7.95529885,0.0955483565389522,0.09458750784,-8.130928605,-7.81517879,0.999792053872776,7626.08873729544,5657.43982081475
"log_lik[95]",-7.82687298341667,-7.8204402,0.144760998670189,0.14793909123,-8.07717989,-7.601015955,0.999816771457341,4795.03754572872,4883.91756044873
"log_lik[96]",-7.62438894981667,-7.62164535,0.0458296641123196,0.0460388812800005,-7.70461667,-7.55617218,1.00026704903544,5169.52781819927,5188.45075498877
"log_lik[97]",-7.69541809916667,-7.6939633,0.0342412463437786,0.0330958574100002,-7.753623145,-7.64202185,1.00250999313758,5673.05781580631,4726.49011498636
"log_lik[98]",-7.97430235093333,-7.96724835,0.170253914680692,0.168912692130001,-8.271584975,-7.708879345,1.00124243983454,3672.35099687466,4226.02392177944
"log_lik[99]",-7.44917611768333,-7.44434525,0.0420963473937879,0.0375953260199997,-7.527129885,-7.388410485,1.00105037006698,5340.15691162181,4263.11392159283
"log_lik[100]",-7.6337593871,-7.62876555,0.0465258827468674,0.0434664961499995,-7.719172095,-7.565927875,1.00062327002651,5999.60325693985,4388.67583049307
"log_lik[101]",-7.7361506359,-7.73543195,0.0293486693278429,0.02852033142,-7.785185415,-7.6888731,1.00264283495135,5918.8689990942,4435.70340245012
"log_lik[102]",-8.19824315376667,-8.1932408,0.124632757541873,0.12436360146,-8.411326005,-8.00261216,1.00079647938462,6318.54944903062,5103.9177319951
"log_lik[103]",-7.44687464036667,-7.44158695,0.0639603732689736,0.0638017636200001,-7.560394925,-7.351052695,1.00098279518792,4952.46737568784,4604.82610084342
"log_lik[104]",-7.89945882493333,-7.895802,0.064935419255755,0.0637994655899996,-8.01070307,-7.79919588,1.00039205080067,5761.88065629503,4570.2062857205
"log_lik[105]",-8.09027126266667,-8.05928105,0.229208708150468,0.22231171872,-8.50748986,-7.77278682,1.00112058428774,5721.78113358403,4328.3380413954
"log_lik[106]",-11.4795443278333,-11.466471,0.450963247189153,0.450473183999999,-12.23468195,-10.7563063,1.00096140544913,5494.26228375711,4169.14316036001
"log_lik[107]",-8.02370932195,-8.01629525,0.0774641542648035,0.074450463990001,-8.16427567,-7.908992715,1.00098365570543,6307.71890036449,4842.28180719939
"log_lik[108]",-7.89379550308333,-7.89222765,0.051044446722958,0.0503946859499994,-7.98238231,-7.81412785,1.0007875555501,6588.12612335527,4565.68630313095
"log_lik[109]",-7.77560510408333,-7.77409705,0.0423585080716462,0.0415391161500001,-7.84722078,-7.70965638,1.00107275662026,6917.06421623545,4922.57038544622
"log_lik[110]",-7.89516744693333,-7.89488765,0.027743868989315,0.0271544861700003,-7.940617305,-7.849235465,1.00316088140878,5932.28820058942,4317.46285251628
"log_lik[111]",-8.25009453806667,-8.2409846,0.0976320711737458,0.0961591379699987,-8.422747955,-8.105433565,0.999772980087103,6077.36045747119,5529.61258969268
"log_lik[112]",-7.89639444106667,-7.89012405,0.137236248721817,0.137112627120001,-8.134913545,-7.679399875,1.00080523378499,3582.73465927432,4506.97599155157
"log_lik[113]",-9.63857279263333,-9.6278953,0.287532884268147,0.29366844129,-10.12172305,-9.19331623,1.00042274355401,5969.33147737809,4604.00049534477
"log_lik[114]",-8.25586868215,-8.24720555,0.0929135229540786,0.0933311526,-8.419210405,-8.116135125,1.00059077092752,5417.1688076253,4860.14971105087
"log_lik[115]",-7.95709053028333,-7.9555067,0.0352484541145446,0.0336075767999999,-8.016286965,-7.901956105,1.00023032615527,6587.93209602379,4723.52886272121
"log_lik[116]",-8.30920454105,-8.3005583,0.0992157828703237,0.0987198105599997,-8.480795265,-8.163224535,1.00049039295187,6955.58479786217,5497.08063395987
"log_lik[117]",-8.06385890691667,-8.05542715,0.0829540606043365,0.0807036260099995,-8.210499155,-7.943663065,1.0007828804641,6675.54157591032,4656.73293553365
"log_lik[118]",-8.02525469723333,-8.01980185,0.0575736130790691,0.0561361285800002,-8.124407045,-7.941347695,1.0000711810702,6733.16088727658,4759.12429424049
"log_lik[119]",-8.23962512605,-8.234137,0.06718642125223,0.0660835591500006,-8.36026196,-8.13913186,1.00012260461309,6663.04273961314,5311.149219206
"log_lik[120]",-9.69526817813333,-9.68489185,0.224872944208635,0.21839179845,-10.0812271,-9.341147245,1.00067272592243,5796.59820186168,5048.14054512497
"log_lik[121]",-7.7731356122,-7.7689068,0.0424056858009684,0.0398986192499999,-7.84907311,-7.710217435,1.00041236618499,6161.40713899284,4418.23716791878
"log_lik[122]",-8.30686772643333,-8.30353685,0.0738732849486948,0.0729979607700006,-8.436014875,-8.190892345,1.00150251070509,8366.4170466884,4858.30453727923
"log_lik[123]",-8.41505614718333,-8.40529625,0.11494376520837,0.114382812389999,-8.615094555,-8.245202305,1.00053139673987,7098.14343841434,5531.51628211906
"log_lik[124]",-7.51802740933333,-7.51398365,0.0394657448166089,0.0366711473099995,-7.58755709,-7.459375595,1.00043923808247,4847.28028355537,4394.50012374245
"log_lik[125]",-8.50113805775,-8.4923314,0.116846719273226,0.11628246777,-8.707167725,-8.3249254,1.0000001627725,6050.61645080549,5520.40254178735
"log_lik[126]",-8.75763314085,-8.7506411,0.116857386634676,0.11493952869,-8.96236834,-8.57490957,1.00077812948159,6401.21728666967,5066.25095291164
"log_lik[127]",-8.3404722487,-8.33414975,0.0848516609111314,0.0832305694500001,-8.490567685,-8.212346535,1.00059950623932,5428.96431073714,4692.04228388835
"log_lik[128]",-8.0325389581,-8.028599,0.0439972498173416,0.0415274036100002,-8.111019795,-7.96780529,1.00047534144949,5913.25739745745,5084.18069739321
"log_lik[129]",-8.07939324191667,-8.0767401,0.0436748109247009,0.0422787852899977,-8.15607489,-8.01180873,1.000115204525,6896.76285186732,5195.54679414286
"log_lik[130]",-8.13078162053333,-8.1268183,0.0405612275280401,0.0378227568600002,-8.203409175,-8.070132785,1.00047138949123,6044.09985513974,4927.46435668302
"log_lik[131]",-7.95897272076667,-7.95835585,0.0291410100764882,0.0284436068699995,-8.00764524,-7.911174305,1.00069464898186,5952.22840458699,4570.70045548352
"log_lik[132]",-9.03151240255,-9.0253726,0.138143556996285,0.13729090977,-9.27331583,-8.814578725,1.00155151104046,8295.773058324,4919.33842907935
"log_lik[133]",-8.57506216981667,-8.5707203,0.13107221042582,0.132601520099999,-8.80147113,-8.37067724,1.00059862306999,7392.59950898366,4751.12292046128
"log_lik[134]",-7.8623166328,-7.85478845,0.0662806306504559,0.0637705548900001,-7.98408662,-7.766292155,1.00051573674983,6410.52774244669,3955.28690225607
"log_lik[135]",-8.83088943101667,-8.82026915,0.165304694687405,0.16835486388,-9.11383206,-8.576070355,1.00057174731316,5501.84968878234,4862.18145770082
"log_lik[136]",-7.90815730253333,-7.90716135,0.0303556794447395,0.0297677910599995,-7.95998333,-7.85881923,1.00079691691409,6079.90292775736,4701.30605610957
"log_lik[137]",-8.5698436995,-8.56171875,0.140347474749353,0.141301120380001,-8.81418043,-8.35587011,1.00105845312098,7157.55437678898,4972.56310186926
"log_lik[138]",-8.13921421786667,-8.13454915,0.0837958286663216,0.0832324968300002,-8.28593719,-8.011547005,1.00086192181115,7606.94107719807,4871.66632285214
"log_lik[139]",-8.61208387071667,-8.60727345,0.122255739193475,0.123543797790001,-8.818569105,-8.42111926,1.00039217446104,8251.51067044229,4915.39914277089
"log_lik[140]",-8.66887790908333,-8.66332345,0.107458857268598,0.10654030317,-8.855255365,-8.501800595,1.00061760540159,8066.20126931674,4888.35515464001
"log_lik[141]",-8.90997788185,-8.9003015,0.138901228423399,0.139912294830002,-9.148919165,-8.69591757,1.00110191655023,4512.24529249608,4471.94650394027
"log_lik[142]",-8.30526462533333,-8.2980555,0.0818597203083515,0.0816719861999992,-8.449575315,-8.18198284,1.00036729483724,5090.99861358002,4935.53029494945
"log_lik[143]",-8.1263294983,-8.12111225,0.0638283562404626,0.0624103435200005,-8.23800404,-8.030223545,1.00117567178982,6921.57557522718,5140.79655969752
"log_lik[144]",-8.05886850785,-8.05748705,0.0371356962792745,0.0358740274200001,-8.121862065,-8.001259525,1.00018434406591,6100.50679962467,4738.826692327
"log_lik[145]",-8.18110881703333,-8.17835285,0.0415979898248604,0.0408004107000005,-8.25291107,-8.117435345,1.00054856961251,6030.16871049602,4854.44870892752
"log_lik[146]",-8.0699264309,-8.06922465,0.0293965528165717,0.0284705160599979,-8.11850371,-8.02236584,1.00292067737834,5784.8818921895,4391.0634213317
"log_lik[147]",-8.07803900748333,-8.07675905,0.0317941587821845,0.0307600952399991,-8.131653705,-8.02745847,1.00087403251637,5768.16709886528,4764.5388743718
"log_lik[148]",-8.3241850982,-8.3168158,0.0858773468106195,0.08523089337,-8.477031705,-8.19709999,1.00058886645703,4656.31906262024,4361.39560645262
"log_lik[149]",-8.44697897678333,-8.43730305,0.111521215085342,0.111978405840001,-8.645209675,-8.28252402,1.00048465633775,4427.54816067283,5070.96372464654
"log_lik[150]",-7.97689964011667,-7.96110875,0.0668939783899073,0.0493027510500002,-8.111324125,-7.90013134,0.999978274179338,4651.02160213571,4340.1906941292
"log_lik[151]",-8.93837505475,-8.9328673,0.168802755413384,0.16678308549,-9.22267604,-8.67365574,1.00114946738355,3777.53704983951,4488.69120665024
"log_lik[152]",-8.37980294361667,-8.3749172,0.107522947009019,0.106657873350002,-8.56351081,-8.21137814,1.00080158127523,4173.80329956108,4798.55904329393
"log_lik[153]",-8.30642082821667,-8.29785935,0.087730268944793,0.0868410711000007,-8.46446839,-8.17836775,1.00056994058678,5062.89324780488,4581.53907915433
"log_lik[154]",-8.22084460371667,-8.2164314,0.0397330358215119,0.0371432812800001,-8.291121635,-8.161978485,1.00027968892336,6068.31069816779,4732.50205080083
"log_lik[155]",-8.20609014841667,-8.2041525,0.0319278256407257,0.0295792043400006,-8.261654405,-8.156177685,1.00118322757031,5559.37078808601,4541.02331662829
"log_lik[156]",-8.15811277578333,-8.1541639,0.0432854506365422,0.0410589761400001,-8.236477715,-8.0944938,1.00077236779302,5049.08197441106,4856.8017849867
"log_lik[157]",-8.1597455032,-8.1561606,0.0569772844843145,0.0568186434899996,-8.25759183,-8.074592825,1.00141224004372,5009.69899825824,5013.96737148343
"log_lik[158]",-8.12411093255,-8.1217797,0.0361059720464078,0.0345596283900005,-8.18707006,-8.068910605,1.00295876646278,5536.72044736047,4459.22328339816
"log_lik[159]",-8.57172257933333,-8.56724375,0.125106910012868,0.124532766119999,-8.78499899,-8.37677843,1.00103555539849,3726.63033669447,4585.07263871428
"log_lik[160]",-9.35887925606667,-9.3542603,0.211338707412174,0.20756155371,-9.71499349,-9.027162405,1.00130021737931,3611.00035347195,4507.7483032394
"log_lik[161]",-8.39619056511667,-8.3913201,0.0972340634573872,0.0964835308500024,-8.563738015,-8.24707641,1.00088065453151,3909.8989181579,4532.22759756675
"log_lik[162]",-8.13051805075,-8.12936625,0.0304677486079425,0.0291401323499999,-8.18284137,-8.0826981,1.002819995115,5194.51800853401,4263.68414297844
