"variable","mean","median","sd","mad","q5","q95"
"log_lik[693]",-10.44787765985,-10.4241035,0.357891597968774,0.350620074,-11.068861,-9.89230054
"log_lik[694]",-10.6396560538,-10.628648,0.299578985190507,0.301437784199999,-11.15350125,-10.16526825
"log_lik[695]",-8.59436075015,-8.5845764,0.121656662852732,0.12435670737,-8.8129004,-8.411153035
"log_lik[696]",-7.98821196875,-7.98271315,0.0528106669710358,0.0523327406700005,-8.083356985,-7.91181933
"log_lik[697]",-8.25041578145,-8.2452882,0.0458125843782016,0.0447112129800012,-8.33119384,-8.184057375
"log_lik[698]",-8.2619514051,-8.2562221,0.0464140243383349,0.0444239592300009,-8.34391401,-8.196916745
"log_lik[699]",-8.28508365605,-8.2837182,0.0312962632073955,0.0303442259399996,-8.3390853,-8.2373048
"log_lik[700]",-8.2496118829,-8.24060805,0.0579581900845965,0.0546156481499975,-8.35730222,-8.17268887
"log_lik[701]",-8.09542513075,-8.09344905,0.0346783452624938,0.0336739231500002,-8.156534945,-8.042267975
"log_lik[702]",-8.42433302045,-8.41758955,0.0481957586209265,0.0461121217200004,-8.511039025,-8.35646383
"log_lik[703]",-8.4351356829,-8.43444255,0.0292427093435014,0.0293796463799994,-8.4838617,-8.38946366
"log_lik[704]",-8.48612811645,-8.48050275,0.0844986122112127,0.0834147083700003,-8.631278855,-8.359935445
"log_lik[705]",-8.2299175498,-8.22881965,0.0297951615479556,0.0287422766400002,-8.27973242,-8.183317115
"log_lik[706]",-8.1628363486,-8.16131075,0.0314307586904896,0.0304090155600009,-8.21632132,-8.11407897
"log_lik[707]",-8.3928719965,-8.3814147,0.0856784597679823,0.0828026169600002,-8.55072599,-8.2757785
"log_lik[708]",-8.55585624695,-8.54677255,0.168470750213462,0.17143288974,-8.84148828,-8.29271307
"log_lik[709]",-8.1947422542,-8.19375395,0.0317809744839544,0.0312752246099998,-8.248332305,-8.14618176
"log_lik[710]",-8.25136966735,-8.2505662,0.0290188000556466,0.0286017261599998,-8.298413595,-8.20508822
"log_lik[711]",-8.26591772485,-8.2604163,0.0464431112403468,0.0456864672599998,-8.34668342,-8.198067545
