"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"y_rep[428]",3277.32966666667,3276,57.9289991976979,56.3388,3183,3376,1.00028775835272,5753.30185977711,5948.56794374479
"y_rep[429]",3057.9325,3059,56.0571822192575,54.8562,2966,3151,0.999786649200481,5997.0349648496,5826.53464127504
"y_rep[430]",3290.36483333333,3289,58.1855221609042,59.304,3196,3386,1.00023318765264,6121.40952158496,5846.31660677584
"y_rep[431]",3430.27383333333,3430,58.5838987621278,57.8214,3335,3525.05,0.99986274542504,5713.47019559576,5735.36627549161
"y_rep[432]",3620.73016666667,3621,60.9947682204296,60.7866,3522,3721,0.999970863554048,5910.09679380719,6171.56438070791
"y_rep[433]",3495.22266666667,3495,58.3969958223515,57.8214,3399,3591,1.0002393811411,5749.1323112035,5352.56243114748
"y_rep[434]",3510.33816666667,3510,60.1098966609075,59.304,3411,3609,0.999960956084925,6101.74220113101,5654.5466800636
"y_rep[435]",3595.57483333333,3596,60.4300534932723,59.304,3497,3696,1.00026022703888,5993.66874576749,5542.94121512635
"y_rep[436]",4230.3535,4230.5,65.2952814786839,64.4931,4123,4335,1.00034323535473,5833.7751442439,6006.21079726557
"y_rep[437]",4354.4755,4356,66.6451348218,66.717,4244,4464,1.00007592267755,5721.04772003768,5629.86663839402
"y_rep[438]",5187.10016666667,5186,72.1964901420908,72.6474,5069,5306,1.00122081738127,5616.13168749102,5674.09894551153
"y_rep[439]",4730.0285,4731,69.157328923072,69.6822,4614.95,4841,1.00056063115197,6083.81709763698,5988.7827333854
"y_rep[440]",3531.17083333333,3531,59.5266345373405,57.8214,3433,3630,1.00006852473833,5846.26985354954,5717.61093617322
"y_rep[441]",4060.564,4061,65.253451296855,65.2344,3952,4168.05,1.00028609905939,5474.06218710252,5899.71939565439
"y_rep[442]",3669.68166666667,3669,60.6020854923044,59.304,3570,3771,1.00041008051653,5631.54970814664,5690.32581545399
"y_rep[443]",4206.09066666667,4207,64.7511356231145,65.2344,4098,4313,0.999948379696823,5842.91883434674,5814.35805887884
"y_rep[444]",4227.999,4228,65.5721151307,65.2344,4122,4337,0.999666981339793,6109.56049036171,5915.28279862187
"y_rep[445]",5767.97133333333,5768,75.6448667736313,75.6126,5644,5893.05,1.0002821577976,5602.73692023713,5539.94139194525
"y_rep[446]",5773.9845,5774,76.1748779350605,77.0952,5650,5899,1.00038158297483,5627.8012791608,5765.79971876612
"y_rep[447]",6694.1425,6693,82.0149575949101,81.543,6558,6830,1.0001701645624,6245.50462901865,5679.29833701573
"y_rep[448]",4817.75166666667,4817,69.6447011237849,69.6822,4703,4931,1.00062098584265,6109.84054333202,5440.59552539594
"y_rep[449]",4332.95383333333,4333,66.3924219640664,65.2344,4224,4442,0.999805381549863,5846.65791809515,6006.02913861774
"y_rep[450]",4996.97533333333,4998,70.4932545806981,72.6474,4881,5111,0.999989928921746,6045.18518787281,5838.99019183718
"y_rep[451]",5591.60166666667,5592,75.9169561292263,75.6126,5467,5717,0.999770452494051,6083.32381049992,5652.66056991135
"y_rep[452]",5664.43033333333,5664,76.9273365959171,75.6126,5536,5791,0.99999323887537,5552.49275914004,5544.79976571703
"y_rep[453]",5757.05166666667,5756,76.1230393293758,74.13,5634,5885,0.999723404427704,5955.29415709786,5716.29681595177
"y_rep[454]",5181.76866666667,5181,71.9330189233298,71.1648,5065,5297.05,1.00026444239363,6033.0102984721,5701.75617717528
"y_rep[455]",4535.374,4535,68.5766329233011,68.1996,4423,4649,1.0005763489366,6140.85857371972,5993.1104980239
"y_rep[456]",5028.43716666667,5028,72.2576702765262,71.1648,4911,5151,1.0001173526879,6080.09795023254,6021.32429257552
"y_rep[457]",5138.01016666667,5138,71.9930660797702,72.6474,5022,5257,1.00017380404928,6084.80164315636,5655.21308227577
"y_rep[458]",6797.7925,6797,83.9560353978792,84.5082,6660,6938,1.00026673707975,5893.38113066723,5429.70962512495
"y_rep[459]",6730.2755,6730,81.0549397032143,83.0256,6598,6863,1.00030151017389,5826.83254626482,5749.86528992574
"y_rep[460]",6003.51466666667,6005,77.9181065185929,78.5778,5874,6130,1.00033517902631,5680.09845585626,6168.09744550775
"y_rep[461]",5384.12133333333,5383,74.2338111734973,74.13,5262,5506.05,1.00031602064553,5851.62423630991,5452.14589021432
"y_rep[462]",6085.12416666667,6084,79.090580787477,78.5778,5956,6214,1.00015245047216,5713.77079815021,5858.22306959407
"y_rep[463]",6748.8245,6748,83.3518383395097,83.0256,6612.95,6887,1.00056891760166,6121.7494009686,5889.6166231883
"y_rep[464]",5972.41316666667,5972,78.7447347372954,80.0604,5841.95,6101,1.00046190417685,5430.34283082141,5621.38093354255
"y_rep[465]",5734.5385,5735,75.3363354895286,74.13,5608,5857,1.00005213052466,6006.95961462065,5944.13272956979
"y_rep[466]",4750.397,4752,69.3801243724958,68.1996,4637,4864,0.999998331232623,5581.10332047934,5518.52345363966
"y_rep[467]",5098.69033333333,5099,71.5788029195333,72.6474,4982,5216.05,0.999882934959787,5323.61080956916,5750.13510805618
"y_rep[468]",6252.2315,6252,79.5475133210496,80.0604,6119.95,6381,1.00071060889094,6140.00743782906,6027.40301175725
"y_rep[469]",6035.83266666667,6036,78.3457912721367,78.5778,5906,6163,1.00062639953782,5452.87119632141,5599.06713869732
"y_rep[470]",6790.00683333333,6792,83.7074047396062,84.5082,6651,6926,0.999738146697915,6010.71001620513,5695.67993016787
"y_rep[471]",5834.307,5834,78.4334243249769,78.5778,5704,5964,1.00008111525012,5418.10449316952,5503.85635009639
"y_rep[472]",7162.8625,7164,85.3376392876941,85.9908,7022,7303,1.00032203083318,5987.2159215258,5656.43278902192
"y_rep[473]",5767.65716666667,5767,77.1677703196197,78.5778,5640,5894,0.999899534611892,5871.94304408772,6030.8508443853
"y_rep[474]",6388.1,6388,79.9309169965871,80.0604,6255,6518,0.999819233065846,5758.76132635654,5949.02433256739
"y_rep[475]",5896.83766666667,5897,76.9297515854697,77.0952,5772.95,6022,1.00038780093945,6059.36371309636,5489.00658038183
"y_rep[476]",5544.56466666667,5543,74.8282591201305,74.13,5423,5669,1.00014832229884,5953.22548920239,5954.0256963366
"y_rep[477]",3819.315,3818,62.5808583804925,63.7518,3720,3924,1.00000586511381,6023.0565916761,6129.34911375553
"y_rep[478]",3798.05633333333,3798,62.83151910616,63.7518,3695,3902,1.00043963705561,6011.08523321991,5376.3102965471
"y_rep[479]",5425.29883333333,5425.5,74.2073670255119,74.8713,5302,5546.05,0.999705795862749,5684.10425673583,5828.88235810965
"y_rep[480]",6659.41916666667,6661,82.9514453743102,83.0256,6522,6795,1.00039366666713,5687.75451505155,5597.43643111743
"y_rep[481]",5349.746,5349,74.3049169802908,74.13,5229,5475,1.00093225500262,5808.89012294639,5656.83784963262
"y_rep[482]",5489.52433333333,5489,74.391790077674,74.13,5368,5612,1.00005015079457,6035.6504585277,5525.90821885604
"y_rep[483]",5461.96,5461,74.2425398662222,75.6126,5340,5586,1.00013621868462,6160.47387980887,5998.884302511
"y_rep[484]",5797.448,5797,77.9420583301647,78.5778,5669,5925,1.00048223608883,5850.13690537435,5668.26731216838
"y_rep[485]",5752.10283333333,5753,76.1555789420985,75.6126,5625,5876,1.00008607671722,5996.96238129453,5637.23079700914
"y_rep[486]",6725.06216666667,6725,82.8750948648851,84.5082,6589.95,6863,1.00077873246631,5983.8084820598,6001.89193204781
"y_rep[487]",5875.40783333333,5876,76.5642531001316,75.6126,5747,6001,1.00019593797752,5861.44867178672,5873.12456674071
"y_rep[488]",5969.42233333333,5969,79.2019199593235,80.0604,5837,6099,1.00068309953677,6140.0427797963,6158.63996263273
"y_rep[489]",6507.67566666667,6506,81.9163263457039,83.0256,6375,6642,0.999616337568981,5572.317210718,5740.99241882457
